strategy,severity,climate,scenario_combo_3axis,building_type,area_m2,floors,n_spaces,hvac_system_type,Q_cool_des_kw,Q_heat_des_kw,Q_air_nom_m3h,step,elapsed_days,day,year,day_of_year,hour_of_day,time_step_hours,time_scale_days,T_amb_C,T_max_C,RH_mean_pct,GHI_mean_Wm2,occ,T_sp_C,alpha_flow,R_f,dust_kg,dP_Pa,delta,COP_eff,mode,Q_cool_kw,Q_heat_kw,Q_HVAC_kw,P_hvac_kw,P_fan_kw,P_pump_kw,P_auxiliary_kw,P_total_kw,thermal_hvac_kwh_period,fan_kwh_period,pump_kwh_period,auxiliary_kwh_period,people_count,internal_gains_kw,sensible_people_kw,energy_kwh_period,energy_kwh_day,co2_kg_period,co2_kg_day,comfort_dev_C,occupied_discomfort_flag,occupied_discomfort_day_equiv,cost_usd_period,cost_usd_day,hx_cleaned,filter_replaced,baseline_flag
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,190,189.0,190,1,190,0.0,24.0,1.0,29.57482902120498,36.33937912094214,75.81073733234847,608.3302027004291,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.129438849282397,cooling,79.87972388755573,0.0,79.87972388755573,19.343965803352923,0.23809523809523814,0.0,0.44000000000000006,20.02206104144816,464.25517928047014,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,480.52946499475587,480.52946499475587,257.56379323718915,257.56379323718915,0.8422010683433676,1,1.0,57.6635357993707,57.6635357993707,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,191,190.0,191,1,191,0.0,24.0,1.0,30.609682924035674,37.27797309626582,76.20947188813338,612.0693689444831,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.045615683153111,cooling,87.02681356374858,0.0,87.02681356374858,21.511389212314104,0.23809523809523814,0.0,0.44000000000000006,22.189484450409342,516.2733410955385,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,532.5476268098242,532.5476268098242,285.4455279700658,285.4455279700658,0.9329640716855216,1,1.0,63.90571521717891,63.90571521717891,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,192,191.0,192,1,192,0.0,24.0,1.0,30.102327820659937,35.794205388217414,75.09176142845529,588.04088626156,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.086711446526546,cooling,82.30457675793005,0.0,82.30457675793005,20.13956156064894,0.23809523809523814,0.0,0.44000000000000006,20.817656798744178,483.3494774555745,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,499.62376316986024,499.62376316986024,267.7983370590451,267.7983370590451,0.8700214542219022,1,1.0,59.95485158038323,59.95485158038323,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,193,192.0,193,1,193,0.0,24.0,1.0,29.236594900521805,36.30540744479911,78.57464496426559,626.1641610427071,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.156835813057734,cooling,80.23213925776301,0.0,80.23213925776301,19.301252891858848,0.23809523809523814,0.0,0.44000000000000006,19.979348129954086,463.2300694046123,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,479.50435511889805,479.50435511889805,257.0143343437294,257.0143343437294,0.8704204913270566,1,1.0,57.540522614267765,57.540522614267765,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,194,193.0,194,1,194,0.0,24.0,1.0,29.94622320816578,36.872909339836475,75.32989786955865,602.83227331313,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.099355920138572,cooling,81.74604141970163,0.0,81.74604141970163,19.941191497453175,0.23809523809523814,0.0,0.44000000000000006,20.619286735548414,478.5885959388762,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,494.86288165316193,494.86288165316193,265.2465045660948,265.2465045660948,0.8622958140444332,1,1.0,59.38354579837943,59.38354579837943,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,195,194.0,195,1,195,0.0,24.0,1.0,29.21151694930355,35.74668891019218,75.61264676262354,572.5014343867988,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.158867127106412,cooling,76.70331970245402,0.0,76.70331970245402,18.44332058663807,0.23809523809523814,0.0,0.44000000000000006,19.121415824733308,442.6396940793137,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,458.9139797935994,458.9139797935994,245.9778931693693,245.9778931693693,0.8091742911967543,1,1.0,55.06967757523193,55.06967757523193,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,196,195.0,196,1,196,0.0,24.0,1.0,29.66984311493965,36.00385823453826,79.2699716675159,616.1984788871218,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.121742707689888,cooling,83.43480988977416,0.0,83.43480988977416,20.24260508403661,0.23809523809523814,0.0,0.44000000000000006,20.92070032213185,485.8225220168787,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,502.0968077311644,502.0968077311644,269.12388894390415,269.12388894390415,0.9189868825454894,1,1.0,60.251616927739725,60.251616927739725,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,197,196.0,197,1,197,0.0,24.0,1.0,29.635924940467895,36.09047356787535,75.94308533064708,593.9972726585721,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.124490079822101,cooling,80.0593225793655,0.0,80.0593225793655,19.41072012053879,0.23809523809523814,0.0,0.44000000000000006,20.08881535863403,465.857282892931,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,482.1315686072167,482.1315686072167,258.4225207734682,258.4225207734682,0.8497357018503742,1,1.0,57.855788232866004,57.855788232866004,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,198,197.0,198,1,198,0.0,24.0,1.0,29.02134001792004,35.30467820297963,74.53905883115475,572.7722052199008,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.174271458548477,cooling,74.62158617785123,0.0,74.62158617785123,17.876553290523052,0.23809523809523814,0.0,0.44000000000000006,18.55464852861829,429.0372789725533,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,445.311564686839,445.311564686839,238.68699867214573,238.68699867214573,0.7724883780566998,1,1.0,53.43738776242068,53.43738776242068,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,199,198.0,199,1,199,0.0,24.0,1.0,29.748126810939205,36.23671865885674,72.63116629271217,595.0294310219357,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.115401728313924,cooling,78.04434534226877,0.0,78.04434534226877,18.963967674242937,0.23809523809523814,0.0,0.44000000000000006,19.642062912338176,455.1352241818305,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,471.4095098961162,471.4095098961162,252.6754973043183,252.6754973043183,0.7924734707293801,1,1.0,56.569141187533944,56.569141187533944,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,200,199.0,200,1,200,0.0,24.0,1.0,29.91796052871178,36.66166833023061,78.42626081294893,597.9476616961143,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.101645197174346,cooling,83.9928007765846,0.0,83.9928007765846,20.477831879375593,0.23809523809523814,0.0,0.44000000000000006,21.15592711747083,491.46796510501423,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,507.74225081929995,507.74225081929995,272.14984643914477,272.14984643914477,0.9219620585559198,1,1.0,60.92907009831599,60.92907009831599,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,201,200.0,201,1,201,0.0,24.0,1.0,28.92283420439932,34.796914151520085,77.23043221275978,604.4229612857998,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.1822504294436555,cooling,76.64153127278777,0.0,76.64153127278777,18.325428514089012,0.23809523809523814,0.0,0.44000000000000006,19.00352375218425,439.8102843381363,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,456.084570052422,456.084570052422,244.4613295480982,244.4613295480982,0.8184353806071414,1,1.0,54.73014840629064,54.73014840629064,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,202,201.0,202,1,202,0.0,24.0,1.0,29.911944708251735,36.64664976046344,76.4399804529993,571.6029199137403,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.102132478631609,cooling,81.78862229996682,0.0,81.78862229996682,19.93807433719203,0.23809523809523814,0.0,0.44000000000000006,20.61616957528727,478.5137840926087,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,494.78806980689444,494.78806980689444,265.20640541649544,265.20640541649544,0.8817551857201238,1,1.0,59.374568376827334,59.374568376827334,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,203,202.0,203,1,203,0.0,24.0,1.0,29.029346229242993,35.39772196179194,76.46001836057285,584.5605720264699,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.173622955431318,cooling,76.32753902844813,0.0,76.32753902844813,18.28807725171239,0.23809523809523814,0.0,0.44000000000000006,18.96617248980763,438.91385404109735,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,455.1881397553831,455.1881397553831,243.98084290888534,243.98084290888534,0.8115480655508946,1,1.0,54.62257677064597,54.62257677064597,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,204,203.0,204,1,204,0.0,24.0,1.0,29.233683923662518,35.29997441312787,75.7642841551694,601.9606946810644,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.157071602183336,cooling,77.37553649522287,0.0,77.37553649522287,18.612991042681212,0.23809523809523814,0.0,0.44000000000000006,19.29108628077645,446.71178502434907,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,462.9860707386348,462.9860707386348,248.16053391590827,248.16053391590827,0.8139803969963886,1,1.0,55.55832848863617,55.55832848863617,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,205,204.0,205,1,205,0.0,24.0,1.0,28.822333024703134,35.17386299942243,77.71949393081465,572.5380375460708,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.190391024999046,cooling,75.73780910065437,0.0,75.73780910065437,18.074162685252414,0.23809523809523814,0.0,0.44000000000000006,18.752257923347653,433.7799044460579,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,450.05419016034364,450.05419016034364,241.2290459259442,241.2290459259442,0.8201765205925433,1,1.0,54.006502819241234,54.006502819241234,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,206,205.0,206,1,206,0.0,24.0,1.0,28.69656722658248,35.51120930063493,74.99798927406763,552.5703339319618,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.20057805464682,cooling,72.45992561254928,0.0,72.45992561254928,17.249989089571063,0.23809523809523814,0.0,0.44000000000000006,17.9280843276663,413.99973814970554,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,430.27402386399126,430.27402386399126,230.62687679109933,230.62687679109933,0.75568516360795,1,1.0,51.63288286367895,51.63288286367895,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,207,206.0,207,1,207,0.0,24.0,1.0,27.91791988639199,34.15437094219153,77.5293939515525,592.1098682679119,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.263648489202249,cooling,70.16142039421271,0.0,70.16142039421271,16.455723442468937,0.23809523809523814,0.0,0.44000000000000006,17.133818680564175,394.9373626192545,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,411.2116483335402,411.2116483335402,220.40944350677756,220.40944350677756,0.7440214699424104,1,1.0,49.34539780002483,49.34539780002483,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,208,207.0,208,1,208,0.0,24.0,1.0,29.365414431352754,34.50600057759299,78.40114383337882,625.2314016941635,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.1464014310604265,cooling,80.68744751982939,0.0,80.68744751982939,19.459632373123576,0.23809523809523814,0.0,0.44000000000000006,20.137727611218814,467.0311769549658,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,483.30546266925154,483.30546266925154,259.05172799071886,259.05172799071886,0.8772560311757971,1,1.0,57.996655520310185,57.996655520310185,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,209,208.0,209,1,209,0.0,24.0,1.0,28.101755391597685,34.14410708255565,76.24147253845567,575.6381928715546,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.248757813280588,cooling,70.02922341887898,0.0,70.02922341887898,16.482281762444682,0.23809523809523814,0.0,0.44000000000000006,17.16037700053992,395.57476229867234,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,411.84904801295806,411.84904801295806,220.75108973494554,220.75108973494554,0.7329698820969277,1,1.0,49.42188576155497,49.42188576155497,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,210,209.0,210,1,210,0.0,24.0,1.0,28.40771769319691,35.15718658928879,81.55623272511208,586.3107646564624,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.223974866851051,cooling,76.14671133058995,0.0,76.14671133058995,18.02726430220379,0.23809523809523814,0.0,0.44000000000000006,18.70535954029903,432.65434325289095,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,448.9286289671767,448.9286289671767,240.6257451264067,240.6257451264067,0.8637420699579934,1,1.0,53.8714354760612,53.8714354760612,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,211,210.0,211,1,211,0.0,24.0,1.0,29.4264864793356,35.60304313218001,81.51922737434612,590.650007469807,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.141454595173816,cooling,82.92834899069315,0.0,82.92834899069315,20.023966721096613,0.23809523809523814,0.0,0.44000000000000006,20.70206195919185,480.5752013063187,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,496.84948702060444,496.84948702060444,266.311325043044,266.311325043044,0.9445034658337725,1,1.0,59.62193844247253,59.62193844247253,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,212,211.0,212,1,212,0.0,24.0,1.0,28.440526428137957,34.732549136380904,84.49608293589871,609.0101572529118,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.2213173593208255,cooling,78.9688499735226,0.0,78.9688499735226,18.707157802091434,0.23809523809523814,0.0,0.44000000000000006,19.385253040186672,448.97178725019444,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,465.24607296448016,465.24607296448016,249.37189510896138,249.37189510896138,0.925163772969011,1,1.0,55.82952875573762,55.82952875573762,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,213,212.0,213,1,213,0.0,24.0,1.0,27.920369182812344,34.4369685722207,77.53734757498178,581.6399807556895,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.263450096192201,cooling,69.8656415625512,0.0,69.8656415625512,16.387113719227074,0.23809523809523814,0.0,0.44000000000000006,17.065208957322312,393.29072926144977,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,409.5650149757355,409.5650149757355,219.52684802699423,219.52684802699423,0.7443764861246258,1,1.0,49.147801797088256,49.147801797088256,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,214,213.0,214,1,214,0.0,24.0,1.0,28.62529877758342,34.74956602896478,78.93687202591684,591.1473415783431,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.206350799015743,cooling,75.55257590793711,0.0,75.55257590793711,17.961548981035033,0.23809523809523814,0.0,0.44000000000000006,18.639644219130272,431.07717554484077,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,447.3514612591265,447.3514612591265,239.78038323489181,239.78038323489181,0.8287613427250093,1,1.0,53.682175351095175,53.682175351095175,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,215,214.0,215,1,215,0.0,24.0,1.0,28.234309550081104,34.4986322401853,74.62052917937281,603.6138993402659,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.238020926443431,cooling,69.99947232530718,0.0,69.99947232530718,16.517019037952487,0.23809523809523814,0.0,0.44000000000000006,17.195114276047725,396.4084569108597,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,412.6827426251454,412.6827426251454,221.19795004707794,221.19795004707794,0.7111553475939445,1,1.0,49.52192911501745,49.52192911501745,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,216,215.0,216,1,216,0.0,24.0,1.0,27.468082513168508,32.96767822945869,78.48838470432217,591.3590743131132,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.300085316433351,cooling,67.80866202144246,0.0,67.80866202144246,15.769143407992997,0.23809523809523814,0.0,0.44000000000000006,16.447238646088238,378.4594417918319,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,394.7337275061177,394.7337275061177,211.5772779432791,211.5772779432791,0.7272142951399267,1,1.0,47.36804730073412,47.36804730073412,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,217,216.0,217,1,217,0.0,24.0,1.0,27.503499408678458,33.894287566906414,76.02756949003819,580.9198316725253,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.297216547897045,cooling,66.06606505517868,0.0,66.06606505517868,15.374153086958078,0.23809523809523814,0.0,0.44000000000000006,16.052248325053316,368.9796740869939,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,385.2539598012796,385.2539598012796,206.4961224534859,206.4961224534859,0.6808313424950398,1,1.0,46.230475176153554,46.230475176153554,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,218,217.0,218,1,218,0.0,24.0,1.0,27.4470939745163,33.468380906711026,79.372297885044,568.2623901651406,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.30178538806418,cooling,67.84411094709897,0.0,67.84411094709897,15.77115193504088,0.23809523809523814,0.0,0.44000000000000006,16.44924717313612,378.50764644098115,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,394.7819321552669,394.7819321552669,211.60311563522305,211.60311563522305,0.7432134756621842,1,1.0,47.37383185863202,47.37383185863202,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,219,218.0,219,1,219,0.0,24.0,1.0,27.98910202402126,34.03546308557067,75.12923274706414,548.5923002658477,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.2578827360542775,cooling,67.79880683449296,0.0,67.79880683449296,15.923126830242676,0.23809523809523814,0.0,0.44000000000000006,16.601222068337915,382.1550439258242,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,398.4293296401099,398.4293296401099,213.55812068709892,213.55812068709892,0.7017128168629831,1,1.0,47.81151955681319,47.81151955681319,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,220,219.0,220,1,220,0.0,24.0,1.0,27.506415131457146,33.4201240006629,78.8007182051946,586.5307458724385,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.296980374351971,cooling,68.07501086966299,0.0,68.07501086966299,15.842523106689637,0.23809523809523814,0.0,0.44000000000000006,16.520618344784875,380.22055456055125,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,396.494840274837,396.494840274837,212.52123438731263,212.52123438731263,0.7365275746204638,1,1.0,47.57938083298043,47.57938083298043,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,221,220.0,221,1,221,0.0,24.0,1.0,27.50918713463686,33.870981514389804,76.87563106729331,562.9596649987698,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.296755842094414,cooling,66.28165542494591,0.0,66.28165542494591,15.425976681197117,0.23809523809523814,0.0,0.44000000000000006,16.104071919292355,370.22344034873083,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,386.49772606301656,386.49772606301656,207.16278116977688,207.16278116977688,0.6982475921168145,1,1.0,46.379727127561985,46.379727127561985,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,222,221.0,222,1,222,0.0,24.0,1.0,26.73183049018538,32.81047922690771,81.67384056870003,577.0634970828149,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.359721730294984,cooling,64.96104319818359,0.0,64.96104319818359,14.900272819427915,0.23809523809523814,0.0,0.44000000000000006,15.578368057523152,357.60654766627,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,373.88083338055566,373.88083338055566,200.40012669197785,200.40012669197785,0.7320232505888313,1,1.0,44.865700005666675,44.865700005666675,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,223,222.0,223,1,223,0.0,24.0,1.0,25.908015409282683,31.169562486132286,77.59977429883529,573.8094367355695,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.426450751848103,cooling,57.10696353674591,0.0,57.10696353674591,12.901298746609342,0.23809523809523814,0.0,0.44000000000000006,13.579393984704579,309.6311699186242,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,325.9054556329099,325.9054556329099,174.6853242192397,174.6853242192397,0.5846367187193202,1,1.0,39.10865467594918,39.10865467594918,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,224,223.0,224,1,224,0.0,24.0,1.0,26.833367086042585,32.77172643517994,78.72002973723369,605.2071287847259,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.351497266030551,cooling,64.0135531566032,0.0,64.0135531566032,14.710695938227385,0.23809523809523814,0.0,0.44000000000000006,15.388791176322622,353.0567025174572,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,369.33098823174294,369.33098823174294,197.96140969221423,197.96140969221423,0.6810699616280829,1,1.0,44.31971858780915,44.31971858780915,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,225,224.0,225,1,225,0.0,24.0,1.0,26.57660791618362,32.134116827230784,80.37469783512543,552.7464658072089,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.372294758789127,cooling,62.59432461102429,0.0,62.59432461102429,14.316126442572985,0.23809523809523814,0.0,0.44000000000000006,14.994221680668224,343.5870346217516,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,359.86132033603735,359.86132033603735,192.88566770011604,192.88566770011604,0.6936225899972008,1,1.0,43.18335844032448,43.18335844032448,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,226,225.0,226,1,226,0.0,24.0,1.0,26.984913123292262,32.90761227522148,79.19121408498648,614.4465049024801,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.339222037013327,cooling,65.36945073624159,0.0,65.36945073624159,15.064785848394884,0.23809523809523814,0.0,0.44000000000000006,15.74288108649012,361.5548603614772,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,377.8291460757629,377.8291460757629,202.5164222966089,202.5164222966089,0.7026173315631112,1,1.0,45.339497529091545,45.339497529091545,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,227,226.0,227,1,227,0.0,24.0,1.0,26.35284668849156,33.03762435855768,79.10009592931641,556.3450919953946,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.390419418232184,cooling,60.36042020939499,0.0,60.36042020939499,13.748212746767438,0.23809523809523814,0.0,0.44000000000000006,14.426307984862676,329.9571059224185,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,346.23139163670425,346.23139163670425,185.58002591727347,185.58002591727347,0.6502296536656544,1,1.0,41.547766996404505,41.547766996404505,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,228,227.0,228,1,228,0.0,24.0,1.0,26.571263152189,31.98014896567676,78.10799513195931,589.0133465485833,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.37272768467269,cooling,61.56767993185255,0.0,61.56767993185255,14.07992547710207,0.23809523809523814,0.0,0.44000000000000006,14.758020715197306,337.9182114504497,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,354.19249716473536,354.19249716473536,189.84717848029817,189.84717848029817,0.6478609548143055,1,1.0,42.50309965976824,42.50309965976824,0,0,1
